id	Name	Manufacturer	Capacity	Type	Cache	Form Factor	Interface	NVME	Price	Url
198	Crucial P2 250 GB M.2-2280 NVME Solid State Drive (CT250P2SSD8)	Crucial	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€49.00	https://fi.pcpartpicker.com/product/L3jNnQ/crucial-p2-250-gb-m2-2280-nvme-solid-state-drive-ct250p2ssd8
199	Western Digital Black SN850 500 GB M.2-2280 NVME Solid State Drive (WDS500G1X0E)	Western Digital	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€114.00	https://fi.pcpartpicker.com/product/jhfFf7/western-digital-black-sn850-500-gb-m2-2280-nvme-solid-state-drive-wds500g1x0e
200	Crucial P5 Plus 2 TB M.2-2280 NVME Solid State Drive (CT2000P5PSSD8)	Crucial	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€343.00	https://fi.pcpartpicker.com/product/VZWzK8/crucial-p5-plus-2-tb-m2-2280-nvme-solid-state-drive-ct2000p5pssd8
201	Western Digital Green SN350 2 TB M.2-2280 NVME Solid State Drive (WDS200T3G0C)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€217.00	https://fi.pcpartpicker.com/product/BJBG3C/western-digital-green-sn350-2-tb-m2-2280-nvme-solid-state-drive-wds200t3g0c
202	Samsung 980 Pro Heatsink 2 TB M.2-2280 NVME Solid State Drive (MZ-V8P2T0CW)	Samsung	2 TB	SSD	2048 MB	M.2-2280	M.2 (M)	Yes	€309.90	https://fi.pcpartpicker.com/product/fVC48d/samsung-980-pro-heatsink-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0cw
203	Intel 670p 1 TB M.2-2280 NVME Solid State Drive (SSDPEKNU010TZX1)	Intel	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€128.00	https://fi.pcpartpicker.com/product/r4C48d/intel-670p-1-tb-m2-2280-nvme-solid-state-drive-ssdpeknu010tzx1
204	Western Digital Green SN350 960 GB M.2-2280 NVME Solid State Drive (WDS960G2G0C)	Western Digital	960 GB	SSD		M.2-2280	M.2 (M)	Yes	€111.00	https://fi.pcpartpicker.com/product/ngwypg/western-digital-green-sn350-960-gb-m2-2280-nvme-solid-state-drive-wds960g2g0c
205	Western Digital Blue SN550 2 TB M.2-2280 NVME Solid State Drive (WDS200T2B0C)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€219.00	https://fi.pcpartpicker.com/product/zNK2FT/western-digital-blue-sn550-2-tb-m2-2280-nvme-solid-state-drive-wds200t2b0c
206	Western Digital Green SN350 1 TB M.2-2280 NVME Solid State Drive (WDS100T3G0C)	Western Digital	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€111.00	https://fi.pcpartpicker.com/product/zRnypg/western-digital-green-sn350-1-tb-m2-2280-nvme-solid-state-drive-wds100t3g0c
207	Western Digital Blue 1 TB M.2-2280 Solid State Drive (WDS100T2B0B)	Western Digital	1 TB	SSD		M.2-2280	M.2 (B+M)	No	€123.00	https://fi.pcpartpicker.com/product/DgJtt6/western-digital-blue-1tb-m2-2280-solid-state-drive-wds100t2b0b
208	Kingston NV1 2 TB M.2-2280 NVME Solid State Drive (SNVS/2000G)	Kingston	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€179.90	https://fi.pcpartpicker.com/product/THRYcf/kingston-nv1-2-tb-m2-2280-nvme-solid-state-drive-snvs2000g
209	Western Digital Black SN750 SE 500 GB M.2-2280 NVME Solid State Drive (WDS500G1B0E)	Western Digital	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€98.00	https://fi.pcpartpicker.com/product/vDwypg/western-digital-wd_black-sn750-se-500-gb-m2-2280-nvme-solid-state-drive-wds500g1b0e
210	Seagate FireCuda 520 2 TB M.2-2280 NVME Solid State Drive (ZP2000GM3A002)	Seagate	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€381.00	https://fi.pcpartpicker.com/product/vMFKHx/seagate-firecuda-520-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm3a002
211	ADATA XPG SX8200 Pro 1 TB M.2-2280 NVME Solid State Drive (ASX8200PNP-1TT-C)	ADATA	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€140.00	https://fi.pcpartpicker.com/product/zR3H99/adata-sx8200-1-tb-m2-2280-solid-state-drive-asx8200pnp-1tt-c
212	Samsung 980 250 GB M.2-2280 NVME Solid State Drive (MZ-V8V250B/AM)	Samsung	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€55.90	https://fi.pcpartpicker.com/product/VMbTwP/samsung-980-250-gb-m2-2280-nvme-solid-state-drive-mz-v8v250bam
213	Crucial P5 Plus 500 GB M.2-2280 NVME Solid State Drive (CT500P5PSSD8)	Crucial	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€103.00	https://fi.pcpartpicker.com/product/9XM48d/crucial-p5-plus-500-gb-m2-2280-nvme-solid-state-drive-ct500p5pssd8
214	Kingston A400 240 GB M.2-2280 Solid State Drive (SA400M8/240G)	Kingston	240 GB	SSD		M.2-2280	M.2 (B+M)	No	€37.00	https://fi.pcpartpicker.com/product/xMqhP6/kingston-a400-240-gb-m2-2280-solid-state-drive-sa400m8240g
215	Kingston NV1 250 GB M.2-2280 NVME Solid State Drive (SNVS/250G)	Kingston	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€39.90	https://fi.pcpartpicker.com/product/Yy92FT/kingston-nv1-250-gb-m2-2280-nvme-solid-state-drive-snvs250g
216	Western Digital Black SN750 2 TB M.2-2280 NVME Solid State Drive (WDS200T3X0C)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€258.00	https://fi.pcpartpicker.com/product/Fkprxr/western-digital-wd_black-sn750-2-tb-m2-2280-nvme-solid-state-drive-wds200t3x0c
217	Corsair MP600 PRO XT 2 TB M.2-2280 NVME Solid State Drive (CSSD-F2000GBMP600PXT)	Corsair	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€402.00	https://fi.pcpartpicker.com/product/KVfnTW/corsair-mp600-pro-xt-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600pxt
218	Samsung 980 Pro Heatsink 1 TB M.2-2280 NVME Solid State Drive (MZ-V8P1T0CW)	Samsung	1 TB	SSD	1024 MB	M.2-2280	M.2 (M)	Yes	€169.90	https://fi.pcpartpicker.com/product/4PYmP6/samsung-980-pro-heatsink-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0cw
219	Crucial P5 2 TB M.2-2280 NVME Solid State Drive (CT2000P5SSD8)	Crucial	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€353.00	https://fi.pcpartpicker.com/product/dYCFf7/crucial-p5-2-tb-m2-2280-nvme-solid-state-drive-ct2000p5ssd8
220	Western Digital WDS200T1XHE w/Heatsink 2 TB M.2-2280 NVME Solid State Drive (WDS200T1XHE)	Western Digital	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€358.00	https://fi.pcpartpicker.com/product/JJYQzy/western-digital-black-sn850-2-tb-m2-2280-nvme-solid-state-drive-wds200t1xhe
221	ADATA XPG SPECTRIX S40G RGB 1 TB M.2-2280 NVME Solid State Drive (AS40G-1TT-C)	ADATA	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€135.00	https://fi.pcpartpicker.com/product/7WcRsY/adata-xpg-spectrix-s40g-rgb-1-tb-m2-2280-nvme-solid-state-drive-as40g-1tt-c
222	Kingston KC3000 1.024 TB M.2-2280 NVME Solid State Drive (SKC3000S/1024G)	Kingston	1.024 TB	SSD		M.2-2280	M.2 (M)	Yes	€164.90	https://fi.pcpartpicker.com/product/ccFbt6/kingston-kc3000-1024-tb-m2-2280-nvme-solid-state-drive-skc3000s1024g
223	ADATA XPG SX8200 Pro 512 GB M.2-2280 NVME Solid State Drive (ASX8200PNP-512GT-C)	ADATA	512 GB	SSD		M.2-2280	M.2 (M)	Yes	€79.00	https://fi.pcpartpicker.com/product/kVzkcf/adata-xpg-sx8200-pro-512-gb-m2-2280-solid-state-drive-asx8200pnp-512gt-c
224	Crucial P5 1 TB M.2-2280 NVME Solid State Drive (CT1000P5SSD8)	Crucial	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€163.00	https://fi.pcpartpicker.com/product/yTTzK8/crucial-p5-1-tb-m2-2280-nvme-solid-state-drive-ct1000p5ssd8
225	Intel 670p 512 GB M.2-2280 NVME Solid State Drive (SSDPEKNU512GZX1)	Intel	512 GB	SSD		M.2-2280	M.2 (M)	Yes	€79.00	https://fi.pcpartpicker.com/product/bm8bt6/intel-670p-512-gb-m2-2280-nvme-solid-state-drive-ssdpeknu512gzx1
226	Seagate FireCuda 520 1 TB M.2-2280 NVME Solid State Drive (ZP1000GM3A002)	Seagate	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€134.90	https://fi.pcpartpicker.com/product/nfpmP6/seagate-firecuda-520-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm3a002
227	Western Digital Blue SN570 250 GB M.2-2280 NVME Solid State Drive (WDS250G3B0C)	Western Digital	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€56.00	https://fi.pcpartpicker.com/product/RHJgXL/western-digital-blue-sn570-250-gb-m2-2280-nvme-solid-state-drive-wds250g3b0c
228	Kingston KC3000 4.096 TB M.2-2280 NVME Solid State Drive (SKC3000D/4096G)	Kingston	4.096 TB	SSD		M.2-2280	M.2 (M)	Yes	€1037.00	https://fi.pcpartpicker.com/product/yfGbt6/kingston-kc3000-4096-tb-m2-2280-nvme-solid-state-drive-skc3000d4096g
229	Corsair MP600 PRO XT 1 TB M.2-2280 NVME Solid State Drive (CSSD-F1000GBMP600PXT)	Corsair	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€206.00	https://fi.pcpartpicker.com/product/gcBG3C/corsair-mp600-pro-xt-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600pxt
230	Corsair MP600 PRO LPX 4 TB M.2-2280 NVME Solid State Drive (CSSD-F4000GBMP600PLP)	Corsair	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€833.00	https://fi.pcpartpicker.com/product/q6ddnQ/corsair-mp600-pro-lpx-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp600plp
231	Gigabyte AORUS Gen4 1 TB M.2-2280 NVME Solid State Drive (GP-ASM2NE6100TTTD)	Gigabyte	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€168.00	https://fi.pcpartpicker.com/product/KzK2FT/gigabyte-aorus-nvme-gen4-1-tb-m2-2280-solid-state-drive-gp-asm2ne6100tttd
232	Western Digital Blue 500 GB M.2-2280 Solid State Drive (WDS500G2B0B)	Western Digital	500 GB	SSD		M.2-2280	M.2 (B+M)	No	€76.00	https://fi.pcpartpicker.com/product/6j448d/western-digital-blue-500gb-m2-2280-solid-state-drive-wds500g2b0b
233	Western Digital Green SN350 480 GB M.2-2280 NVME Solid State Drive (WDS480G2G0C)	Western Digital	480 GB	SSD		M.2-2280	M.2 (M)	Yes	€61.00	https://fi.pcpartpicker.com/product/fzYmP6/western-digital-green-sn350-480-gb-m2-2280-nvme-solid-state-drive-wds480g2g0c
234	Gigabyte AORUS Gen4 7000s 2 TB M.2-2280 NVME Solid State Drive (GP-AG70S2TB)	Gigabyte	2 TB	SSD	2048 MB	M.2-2280	M.2 (M)	Yes	€339.00	https://fi.pcpartpicker.com/product/cpgFf7/gigabyte-aorus-gen4-7000s-2-tb-m2-2280-nvme-solid-state-drive-gp-ag70s2tb
235	Kingston KC3000 2.048 TB M.2-2280 NVME Solid State Drive (SKC3000D/2048G)	Kingston	2.048 TB	SSD		M.2-2280	M.2 (M)	Yes	€377.00	https://fi.pcpartpicker.com/product/sJPQzy/kingston-kc3000-2048-tb-m2-2280-nvme-solid-state-drive-skc3000d2048g
236	Samsung 860 Evo 1 TB M.2-2280 Solid State Drive (MZ-N6E1T0BW)	Samsung	1 TB	SSD	1024 MB	M.2-2280	M.2 (B+M)	No	€174.00	https://fi.pcpartpicker.com/product/wd97YJ/samsung-860-evo-1tb-m2-2280-solid-state-drive-mz-n6e1t0bw
237	Western Digital Green SN350 240 GB M.2-2280 NVME Solid State Drive (WDS240G2G0C)	Western Digital	240 GB	SSD		M.2-2280	M.2 (M)	Yes	€44.00	https://fi.pcpartpicker.com/product/4fH7YJ/western-digital-green-sn350-240-gb-m2-2280-nvme-solid-state-drive-wds240g2g0c
238	Corsair MP600 CORE 2 TB M.2-2280 NVME Solid State Drive (CSSD-F2000GBMP600COR)	Corsair	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€311.00	https://fi.pcpartpicker.com/product/7pjNnQ/corsair-mp600-core-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600cor
239	Kingston Fury Renegade 4 TB M.2-2280 NVME Solid State Drive (SFYRD/4000G)	Kingston	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€1105.00	https://fi.pcpartpicker.com/product/3M2WGX/kingston-fury-renegade-4-tb-m2-2280-nvme-solid-state-drive-sfyrd4000g
240	ADATA XPG SX8200 Pro 2 TB M.2-2280 NVME Solid State Drive (ASX8200PNP-2TT-C)	ADATA	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€219.90	https://fi.pcpartpicker.com/product/kQZzK8/adata-xpg-sx8200-pro-2-tb-m2-2280-nvme-solid-state-drive-asx8200pnp-2tt-c
241	Western Digital Blue 2 TB M.2-2280 Solid State Drive (WDS200T2B0B)	Western Digital	2 TB	SSD		M.2-2280	M.2 (B+M)	No	€234.00	https://fi.pcpartpicker.com/product/CXvbt6/western-digital-blue-2tb-m2-2280-solid-state-drive-wds200t2b0b
242	Kingston A400 120 GB M.2-2280 Solid State Drive (SA400M8/120G)	Kingston	120 GB	SSD		M.2-2280	M.2 (B+M)	No	€30.00	https://fi.pcpartpicker.com/product/8BNv6h/kingston-a400-120-gb-m2-2280-solid-state-drive-sa400m8120g
243	Gigabyte AORUS Gen4 7000s 1 TB M.2-2280 NVME Solid State Drive (GP-AG70S1TB)	Gigabyte	1 TB	SSD	1024 MB	M.2-2280	M.2 (M)	Yes	€181.00	https://fi.pcpartpicker.com/product/gMpzK8/gigabyte-aorus-gen4-7000s-1-tb-m2-2280-nvme-solid-state-drive-gp-ag70s1tb
244	Western Digital WDS100T1XHE w/Heatsink 1 TB M.2-2280 NVME Solid State Drive (WDS100T1XHE)	Western Digital	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€210.00	https://fi.pcpartpicker.com/product/PwNgXL/western-digital-black-sn850-1-tb-m2-2280-nvme-solid-state-drive-wds100t1xhe
245	Gigabyte AORUS Gen4 2 TB M.2-2280 NVME Solid State Drive (GP-ASM2NE6200TTTD)	Gigabyte	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€282.00	https://fi.pcpartpicker.com/product/QmPgXL/gigabyte-aorus-nvme-gen4-2-tb-m2-2280-solid-state-drive-gp-asm2ne6200tttd
246	ADATA XPG SPECTRIX S40G RGB 512 GB M.2-2280 NVME Solid State Drive (AS40G-512GT-C)	ADATA	512 GB	SSD		M.2-2280	M.2 (M)	Yes	€65.00	https://fi.pcpartpicker.com/product/s2848d/adata-xpg-spectrix-s40g-rgb-512-gb-m2-2280-nvme-solid-state-drive-as40g-512gt-c
247	Western Digital Green 240 GB M.2-2280 Solid State Drive (WDS240G2G0B)	Western Digital	240 GB	SSD		M.2-2280	M.2 (B+M)	No	€41.00	https://fi.pcpartpicker.com/product/4697YJ/western-digital-green-240-gb-m2-2280-solid-state-drive-wds240g2g0b
248	Corsair MP600 CORE 1 TB M.2-2280 NVME Solid State Drive (CSSD-F1000GBMP600COR)	Corsair	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€149.90	https://fi.pcpartpicker.com/product/RgTzK8/corsair-mp600-core-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600cor
249	ADATA XPG SX6000 Pro 256 GB M.2-2280 NVME Solid State Drive (ASX6000PNP-256GT-C)	ADATA	256 GB	SSD		M.2-2280	M.2 (M)	Yes	€43.00	https://fi.pcpartpicker.com/product/78c48d/adata-xpg-sx6000-pro-256-gb-m2-2280-solid-state-drive-asx6000pnp-256gt-c
250	Kingston Fury Renegade 1 TB M.2-2280 NVME Solid State Drive (SFYRS/1000G)	Kingston	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€191.00	https://fi.pcpartpicker.com/product/QxkWGX/kingston-fury-renegade-1-tb-m2-2280-nvme-solid-state-drive-sfyrs1000g
251	Samsung 970 Pro 1 TB M.2-2280 NVME Solid State Drive (MZ-V7P1T0BW)	Samsung	1 TB	SSD	1024 MB	M.2-2280	M.2 (M)	Yes	€292.00	https://fi.pcpartpicker.com/product/g6Nv6h/samsung-970-pro-10tb-m2-2280-solid-state-drive-mz-v7p1t0bw
252	Crucial P5 500 GB M.2-2280 NVME Solid State Drive (CT500P5SSD8)	Crucial	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€96.00	https://fi.pcpartpicker.com/product/sCn8TW/crucial-p5-500-gb-m2-2280-nvme-solid-state-drive-ct500p5ssd8
253	Gigabyte GP-GSM2NE3100TNTD 1 TB M.2-2280 NVME Solid State Drive (GP-GSM2NE3100TNTD)	Gigabyte	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€129.00	https://fi.pcpartpicker.com/product/nKDkcf/gigabyte-1-tb-m2-2280-nvme-solid-state-drive-gp-gsm2ne3100tntd
254	Kingston Fury Renegade 2 TB M.2-2280 NVME Solid State Drive (SFYRD/2000G)	Kingston	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€349.90	https://fi.pcpartpicker.com/product/FyZ9TW/kingston-fury-renegade-2-tb-m2-2280-nvme-solid-state-drive-sfyrd2000g
255	Western Digital Green 480 GB M.2-2280 Solid State Drive (WDS480G2G0B)	Western Digital	480 GB	SSD		M.2-2280	M.2 (B+M)	No	€57.00	https://fi.pcpartpicker.com/product/f697YJ/western-digital-green-480-gb-m2-2280-solid-state-drive-wds480g2g0b
256	Seagate FireCuda 530 2 TB M.2-2280 NVME Solid State Drive (ZP2000GM3A023)	Seagate	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€409.00	https://fi.pcpartpicker.com/product/DNxRsY/seagate-firecuda-530-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm3a023
257	Western Digital Red 4 TB M.2-2280 NVME Solid State Drive (WDS400T1R0C)	Western Digital	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€644.00	https://fi.pcpartpicker.com/product/8hYmP6/western-digital-wd-red-sn700-4-tb-m2-2280-nvme-solid-state-drive-wds400t1r0c
258	Corsair MP510 240 GB M.2-2280 NVME Solid State Drive (CSSD-F240GBMP510)	Corsair	240 GB	SSD		M.2-2280	M.2 (M)	Yes	€65.00	https://fi.pcpartpicker.com/product/fmhKHx/corsair-mp510-240gb-m2-2280-solid-state-drive-cssd-f240gbmp510
259	Kingston KC3000 512 GB M.2-2280 NVME Solid State Drive (SKC3000S/512G)	Kingston	512 GB	SSD		M.2-2280	M.2 (M)	Yes	€131.00	https://fi.pcpartpicker.com/product/Cy92FT/kingston-kc3000-512-gb-m2-2280-nvme-solid-state-drive-skc3000s512g
260	Corsair MP600 PRO 1 TB M.2-2280 NVME Solid State Drive (CSSD-F1000GBMP600PRO)	Corsair	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€194.00	https://fi.pcpartpicker.com/product/9txbt6/corsair-mp600-pro-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600pro
261	Intel 670p 2 TB M.2-2280 NVME Solid State Drive (SSDPEKNU020TZX1)	Intel	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€218.00	https://fi.pcpartpicker.com/product/2vVmP6/intel-670p-2-tb-m2-2280-nvme-solid-state-drive-ssdpeknu020tzx1
262	Seagate FireCuda 530 1 TB M.2-2280 NVME Solid State Drive (ZP1000GM3A023)	Seagate	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€222.00	https://fi.pcpartpicker.com/product/MdddnQ/seagate-firecuda-530-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm3a023
263	Corsair MP600 PRO 2 TB M.2-2280 NVME Solid State Drive (CSSD-F2000GBMP600PRO)	Corsair	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€355.00	https://fi.pcpartpicker.com/product/mFJmP6/corsair-mp600-pro-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600pro
264	Seagate FireCuda 520 500 GB M.2-2280 NVME Solid State Drive (ZP500GM3A002)	Seagate	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€109.90	https://fi.pcpartpicker.com/product/Mh9tt6/seagate-firecuda-520-500-gb-m2-2280-nvme-solid-state-drive-zp500gm3a002
265	Corsair MP600 PRO 4 TB M.2-2280 NVME Solid State Drive (CSSD-F4000GBMP600PRO)	Corsair	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€810.00	https://fi.pcpartpicker.com/product/LJBG3C/corsair-mp600-pro-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp600pro
266	ADATA XPG SX8200 Pro 256 GB M.2-2280 NVME Solid State Drive (ASX8200PNP-256GT-C)	ADATA	256 GB	SSD		M.2-2280	M.2 (M)	Yes	€49.00	https://fi.pcpartpicker.com/product/rdQG3C/adata-xpg-sx8200-pro-256-gb-m2-2280-solid-state-drive-asx8200pnp-256gt-c
267	Western Digital Blue 250 GB M.2-2280 Solid State Drive (WDS250G2B0B)	Western Digital	250 GB	SSD		M.2-2280	M.2 (B+M)	No	€56.00	https://fi.pcpartpicker.com/product/w27v6h/western-digital-blue-250gb-m2-2280-solid-state-drive-wds250g2b0b
268	Corsair MP600 PRO LPX 1 TB M.2-2280 NVME Solid State Drive (CSSD-F1000GBMP600PLP)	Corsair	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€205.00	https://fi.pcpartpicker.com/product/txjBD3/corsair-mp600-pro-lpx-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600plp
269	PNY XLR8 CS3040 2 TB M.2-2280 NVME Solid State Drive (M280CS3040-2TB-RB)	PNY	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€299.00	https://fi.pcpartpicker.com/product/WRGbt6/pny-xlr8-cs03040-2-tb-m2-2280-nvme-solid-state-drive-m280cs3040-2tb-rb
270	ADATA XPG SPECTRIX S40G RGB 256 GB M.2-2280 NVME Solid State Drive (AS40G-256GT-C)	ADATA	256 GB	SSD		M.2-2280	M.2 (M)	Yes	€52.00	https://fi.pcpartpicker.com/product/cXkgXL/adata-xpg-spectrix-s40g-rgb-256-gb-m2-2280-nvme-solid-state-drive-as40g-256gt-c
271	Corsair MP510 480 GB M.2-2280 NVME Solid State Drive (CSSD-F480GBMP510B)	Corsair	480 GB	SSD		M.2-2280	M.2 (M)	Yes	€109.00	https://fi.pcpartpicker.com/product/zDhmP6/corsair-mp510-480-gb-m2-2280-nvme-solid-state-drive-cssd-f480gbmp510b
272	Corsair MP600 PRO LPX 2 TB M.2-2280 NVME Solid State Drive (CSSD-F2000GBMP600PLP)	Corsair	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€375.00	https://fi.pcpartpicker.com/product/gTRYcf/corsair-mp600-pro-lpx-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600plp
273	PNY CS2130 500 GB M.2-2280 NVME Solid State Drive (M280CS2130-500-RB)	PNY	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€76.00	https://fi.pcpartpicker.com/product/qmcRsY/pny-cs2130-500-gb-m2-2280-nvme-solid-state-drive-m280cs2130-500-rb
274	Corsair MP510 960 GB M.2-2280 NVME Solid State Drive (CSSD-F960GBMP510B)	Corsair	960 GB	SSD		M.2-2280	M.2 (M)	Yes	€162.00	https://fi.pcpartpicker.com/product/BVbCmG/corsair-mp510-960-gb-m2-2280-nvme-solid-state-drive-cssd-f960gbmp510b
275	Corsair CSSD-F4000GBMP600PXT 4 TB M.2-2280 NVME Solid State Drive (CSSD-F4000GBMP600PXT)	Corsair	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€838.00	https://fi.pcpartpicker.com/product/FLpzK8/corsair-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp600pxt
276	Corsair MP600 1 TB M.2-2280 NVME Solid State Drive (CSSD-F1000GBMP600R2)	Corsair	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€168.00	https://fi.pcpartpicker.com/product/6QgFf7/corsair-mp600-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600r2
277	Seagate BarraCuda 510 500 GB M.2-2280 NVME Solid State Drive (ZP500CM3A001)	Seagate	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€131.00	https://fi.pcpartpicker.com/product/LZQfrH/seagate-barracuda-510-500-gb-m2-2280-nvme-solid-state-drive-zp500cm3a001
278	PNY CS2130 1 TB M.2-2280 NVME Solid State Drive (M280CS2130-1TB-RB)	PNY	1 TB	SSD		M.2-2280	M.2 (M)	Yes	€135.00	https://fi.pcpartpicker.com/product/KpsnTW/pny-cs2130-1-tb-m2-2280-nvme-solid-state-drive-m280cs2130-1tb-rb
279	Transcend 110S 128 GB M.2-2280 NVME Solid State Drive (TS128GMTE110S)	Transcend	128 GB	SSD		M.2-2280	M.2 (M)	Yes	€30.00	https://fi.pcpartpicker.com/product/qfPgXL/transcend-110s-128-gb-m2-2280-nvme-solid-state-drive-ts128gmte110s
280	ADATA XPG SPECTRIX S40G RGB 2 TB M.2-2280 NVME Solid State Drive (AS40G-2TT-C)	ADATA	2 TB	SSD		M.2-2280	M.2 (M)	Yes	€229.00	https://fi.pcpartpicker.com/product/K7FKHx/adata-xpg-spectrix-s40g-rgb-2-tb-m2-2280-nvme-solid-state-drive-as40g-2tt-c
281	Intel DC P4511 1 TB M.2-22110 NVME Solid State Drive (SSDPELKX010T801)	Intel	1 TB	SSD		M.2-22110	M.2 (M)	Yes	€386.00	https://fi.pcpartpicker.com/product/BsTPxr/intel-dc-p4511-1-tb-m2-22110-nvme-solid-state-drive-ssdpelkx010t801
282	Crucial P5 250 GB M.2-2280 NVME Solid State Drive (CT250P5SSD8)	Crucial	250 GB	SSD		M.2-2280	M.2 (M)	Yes	€68.00	https://fi.pcpartpicker.com/product/cv7p99/crucial-p5-250-gb-m2-2280-nvme-solid-state-drive-ct250p5ssd8
283	Western Digital Black SN750 500 GB M.2-2280 NVME Solid State Drive (WDS500G3XHC)	Western Digital	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€120.00	https://fi.pcpartpicker.com/product/3D97YJ/western-digital-wd_black-sn750-500-gb-m2-2280-nvme-solid-state-drive-wds500g3xhc
284	Corsair MP510 4 TB M.2-2280 NVME Solid State Drive (CSSD-F4000GBMP510)	Corsair	4 TB	SSD		M.2-2280	M.2 (M)	Yes	€770.00	https://fi.pcpartpicker.com/product/ghwkcf/corsair-mp510-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp510
285	Corsair MP600 PRO LPX 500 GB M.2-2280 NVME Solid State Drive (CSSD-F0500GBMP600PLP)	Corsair	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€124.00	https://fi.pcpartpicker.com/product/pjC48d/corsair-mp600-pro-lpx-500-gb-m2-2280-nvme-solid-state-drive-cssd-f0500gbmp600plp
286	Kingston Fury Renegade 500 GB M.2-2280 NVME Solid State Drive (SFYRS/500G)	Kingston	500 GB	SSD		M.2-2280	M.2 (M)	Yes	€119.90	https://fi.pcpartpicker.com/product/Kdt9TW/kingston-fury-renegade-500-gb-m2-2280-nvme-solid-state-drive-sfyrs500g
